gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,direct_seed_senders,seed_reach_4,pagerank,betweenness_unweighted,cluster_id_example,component_id
100000002095257100,3,False,1,0,8500.0,0.0,1,0,0.0,0,2,0.0003967338202422219,0.0,12,0
100000002194329100,3,False,1,0,25170.0,0.0,1,0,0.0,0,2,0.00028698686778801547,0.0,0,0
100000001884825100,3,False,3,0,495000.0,0.0,3,0,0.0,0,3,0.0003400964668098243,0.0,5,0
100000008692291100,3,False,3,3,160000.0,156000.0,3,3,0.975,0,3,0.000307852986577175,6.419957984941633e-05,5,0
100000002697752100,3,False,2,0,190785.0,0.0,2,0,0.0,0,2,0.00032958004304152585,0.0,3,0
100000007170072100,3,False,1,2,100000.0,99500.0,1,9,0.995,0,1,0.0003076581045462558,3.844048916909496e-05,3,0
100000002373144100,3,False,1,1,46468.0,10764.0,1,1,0.2316432813979513,0,1,0.00028969018116006086,1.922024458454748e-05,0,0
100000000287768100,3,False,1,0,35168.0,0.0,1,0,0.0,0,1,0.0002886880716986401,0.0,0,0
100000004508696100,3,False,1,3,7000.0,111000.0,1,4,15.857142857142858,0,1,0.00042253166627963246,3.923307657464331e-05,40,0
100000008688109100,3,False,1,0,12800.0,0.0,1,0,0.0,0,1,0.0002875670897908314,0.0,6,1
100000008724461100,3,False,1,1,100111.0,130000.0,1,1,1.298558599954051,0,1,0.00029072698311701726,2.2390594206740877e-05,5,0
100000001714413100,3,False,1,0,250172.0,0.0,1,0,0.0,0,3,0.00029367716211375244,0.0,4,0
100000008672493100,3,False,1,0,14000.0,0.0,1,0,0.0,0,1,0.00028775438312585085,0.0,6,1
100000003241965100,3,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.0002911580279376608,0.0,9,0
100000002241986100,3,False,1,6,280000.0,3077000.0,1,12,10.989285714285714,0,3,0.0002946438629580342,0.00011532146750728487,41,0
100000004140994100,3,False,1,0,18650.0,0.0,1,0,0.0,0,1,0.00028848014479905114,0.0,6,1
100000008489922100,3,False,3,36,262010.0,3789900.0,5,41,14.464715087210411,0,3,0.0005858952858663094,0.0008721882963004521,5,0
100000001252290100,3,False,1,1,141005.0,5000.0,1,1,0.03545973547037339,0,3,0.000290139149807607,1.922024458454748e-05,4,0
100000008667799100,3,False,1,0,34000.0,0.0,1,0,0.0,0,1,0.000290875938709508,0.0,6,1
100000008684951100,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0.000288253832019236,0.0,6,1
100000006126743100,3,False,1,0,55000.0,0.0,1,0,0.0,0,3,0.00028735179879136544,0.0,4,0
100000003009900100,3,False,1,0,15998.0,0.0,1,0,0.0,0,1,0.0002915298650211894,0.0,9,0
100000001745217100,3,False,1,0,50000.0,0.0,1,0,0.0,0,1,0.0002900034068784448,0.0,0,0
100000002886166100,3,False,1,0,185000.0,0.0,3,0,0.0,0,1,0.0003245911501737052,0.0,39,2
100000002956779100,3,False,1,0,411000.0,0.0,1,0,0.0,0,1,0.0004031072481507853,0.0,1,0
100000008568512100,3,False,1,0,199640.0,0.0,1,0,0.0,0,3,0.00029203946172944083,0.0,4,0
100000008583360100,3,False,1,1,112843.0,170000.0,1,1,1.5065179054083992,0,1,0.0003276125928311374,1.922024458454748e-05,9,0
100000001130176100,3,False,1,0,25000.0,0.0,2,0,0.0,0,3,0.0005580456003895467,0.0,0,0
100000001145749100,3,False,1,0,10000.0,0.0,1,0,0.0,0,2,0.0004785089150229722,0.0,1,0
100000005367445100,3,False,1,1,5000.0,5000.0,1,1,1.0,0,1,0.0018429964605732618,0.0,5,0
100000003917461100,3,False,1,2,10000.0,140000.0,1,5,14.0,0,2,0.00039913166986850154,2.0210978841482916e-05,12,0
100000008200810100,3,False,1,0,475000.0,0.0,1,0,0.0,0,2,0.00030819442208498927,0.0,13,0
100000002554175100,3,False,1,0,24621.0,0.0,1,0,0.0,0,1,0.000294742641745906,0.0,9,0
100000008751380100,3,False,2,0,345780.0,0.0,2,0,0.0,0,4,0.0003127638118830456,0.0,5,0
100000004071444100,3,False,1,1,247350.0,100000.0,1,1,0.40428542551041036,0,1,0.0003075048495520191,1.922024458454748e-05,0,0
100000001141268100,3,False,2,1,480000.0,10000.0,2,1,0.020833333333333332,0,3,0.00036486256771000946,2.2390594206740877e-05,20,0
100000002645993100,3,False,2,5,49650.0,86980.0,4,9,1.7518630412890233,0,2,0.0002933085935851203,9.38762407782187e-05,0,0
100000002546921100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0002912223270400026,0.0,15,0
100000008753897100,3,False,1,0,24050.0,0.0,1,0,0.0,0,1,0.00028932296480663856,0.0,6,1
100000000870121100,3,False,1,0,12000.0,0.0,1,0,0.0,0,2,0.00031567480064350023,0.0,14,0
100000003171006100,3,False,2,0,485000.0,0.0,2,0,0.0,0,3,0.0003349679442942915,0.0,5,0
100000001690558100,3,False,1,0,740000.0,0.0,1,0,0.0,0,1,0.00041212063930432354,0.0,21,0
100000008667795100,3,False,1,0,34000.0,0.0,1,0,0.0,0,1,0.000290875938709508,0.0,6,1
100000005674387100,3,False,1,0,26200.0,0.0,1,0,0.0,0,1,0.00028965853203188175,0.0,6,1
100000003636627100,3,False,1,1,77000.0,10000.0,8,1,0.12987012987012986,0,1,0.0019763124102948008,0.0,8,0
100000001275752100,3,False,1,0,151500.0,0.0,1,0,0.0,0,1,0.00029337452908966797,0.0,5,0
100000002459240100,3,False,1,0,150000.0,0.0,1,0,0.0,0,3,0.00029043067032840335,0.0,4,0
100000002644285100,3,False,1,0,500000.0,0.0,1,0,0.0,0,2,0.00030938521828855235,0.0,13,0
100000005186109100,3,False,1,0,5000.0,0.0,1,0,0.0,0,3,0.0006059178330672808,0.0,16,0
100000005317181100,3,False,1,1,141250.0,14500.0,1,1,0.10265486725663717,0,2,0.000322417396545991,1.922024458454748e-05,0,0
100000003001661100,3,False,1,5,110000.0,439500.0,1,8,3.9954545454545456,0,1,0.0005464870342921869,8.322167758257671e-05,29,0
100000000288317100,3,False,2,3,100000.0,53500.0,2,3,0.535,0,1,0.0003128334856204945,5.8255174307803695e-05,0,0
100000004368189100,3,False,1,2,384600.0,28200.0,1,2,0.07332293291731669,0,2,0.0003038885030129052,2.774055919419224e-06,13,0
100000004493586100,3,False,1,0,7500.0,0.0,1,0,0.0,0,1,0.00028863973665071367,0.0,0,0
100000004114962100,3,False,2,0,165000.0,0.0,2,0,0.0,0,3,0.0007112908662345295,0.0,4,0
100000008088082100,3,False,1,1,39138.0,50000.0,1,1,1.2775307884920026,0,3,0.00030005728529521367,1.922024458454748e-05,14,0
100000008595687100,3,False,1,1,64395.0,10400.0,1,1,0.161503222299868,0,2,0.00030485762729909343,0.00030108414068267934,2,0
100000001248999100,3,False,1,0,23425.0,0.0,1,0,0.0,0,1,0.0002892563668937372,0.0,17,0
100000002736316100,3,False,3,0,266921.0,0.0,3,0,0.0,0,3,0.00038382327241415735,0.0,0,0
100000008596924100,3,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.00041602042429942244,0.0,8,0
100000008598972100,3,False,1,0,120000.0,0.0,1,0,0.0,0,1,0.00029411601502281744,0.0,3,0
100000002769809100,3,False,1,0,113422.0,0.0,1,0,0.0,0,1,0.00037774425946329753,0.0,21,0
100000003089553100,3,False,1,0,150000.0,0.0,1,0,0.0,0,3,0.0003070919971826514,0.0,5,0
100000002343825100,3,False,3,2,350000.0,89800.0,4,2,0.25657142857142856,0,3,0.00033359725354762797,4.279971989961088e-05,5,0
100000002015633100,3,False,1,0,94970.0,0.0,1,0,0.0,0,3,0.0002886471934791066,0.0,4,0
100000002906470100,3,False,1,0,130000.0,0.0,1,0,0.0,0,1,0.00030780128727312094,0.0,21,0
100000005628518100,3,False,1,0,77000.0,0.0,3,0,0.0,0,1,0.0005329929869212514,0.0,21,0
100000002958139100,3,False,1,0,209500.0,0.0,2,0,0.0,0,2,0.00030027317473638757,0.0,5,0
100000008754747100,3,False,1,0,45500.0,0.0,1,0,0.0,0,1,0.0002926708331701108,0.0,6,1
100000008776720100,3,False,1,0,26150.0,0.0,1,0,0.0,0,1,0.0002896507281429226,0.0,6,1
100000008576528100,3,False,1,0,28000.0,0.0,1,0,0.0,0,3,0.0002864767510913652,0.0,4,0
100000004603109100,3,False,3,2,2730000.0,400000.0,8,2,0.14652014652014653,0,2,0.0031783652796316918,6.93513979854806e-07,26,0
100000008721637100,3,False,1,2,24041.0,127000.0,1,2,5.282642152988644,0,1,0.0002904606519895623,7.33145040171938e-05,8,0
100000004491749100,3,False,1,0,50000.0,0.0,1,0,0.0,0,1,0.00035079485925835666,0.0,8,0
100000005171642100,3,False,2,1,696800.0,683600.0,5,4,0.9810562571756601,0,1,0.0027671822247582797,3.962937027741748e-07,8,0
100000008682426100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0002912223270400026,0.0,15,0
100000006209210100,3,False,1,0,229111.0,0.0,1,0,0.0,0,1,0.0003608027133122132,0.0,11,0
100000003888527100,3,False,1,0,30000.0,0.0,1,0,0.0,0,1,0.0003666748083508476,0.0,44,0
100000008490127100,3,False,1,6,431755.0,923000.0,2,9,2.137786476126507,0,3,0.0002995621171696467,0.00011532146750728487,4,0
100000004336228100,3,False,1,0,51407.0,0.0,2,0,0.0,0,1,0.0002960285109303709,0.0,3,0
100000006844004100,3,False,1,0,20600.0,0.0,1,0,0.0,0,1,0.0005454417164852393,0.0,1,0
100000001688676100,3,False,1,0,133700.0,0.0,1,0,0.0,0,1,0.0003084340439985561,0.0,21,0
100000008712036100,3,False,1,0,21000.0,0.0,1,0,0.0,0,1,0.00028884692758013086,0.0,6,1
100000004697956100,3,False,1,1,10000.0,10000.0,1,1,1.0,0,1,0.0004681160760661781,0.0,8,0
100000004921657100,3,False,1,1,8300.0,22190.0,1,1,2.6734939759036145,0,2,0.00036129622421142676,0.0,1,0
100000000408846100,3,False,1,0,40500.0,0.0,1,0,0.0,0,1,0.0002957255734808806,0.0,28,0
100000003406094100,3,False,1,3,70000.0,47000.0,4,3,0.6714285714285714,0,2,0.0007781507813786751,3.883678287186913e-05,2,0
100000008695566100,3,False,1,0,33700.0,0.0,1,0,0.0,0,1,0.0002908291153757531,0.0,6,1
100000005974542100,3,False,1,0,94500.0,0.0,3,0,0.0,0,2,0.00048304721912277837,0.0,25,0
100000001887715100,3,False,3,1,1331500.0,750000.0,4,1,0.5632745024408562,0,2,0.0007309294553868686,2.2588741058127966e-05,20,0
100000002472632100,3,False,2,1,502400.0,20000.0,3,1,0.03980891719745223,0,1,0.0009856193332908683,2.0012831990095827e-05,27,0
100000004629688100,3,False,1,1,5000.0,15000.0,1,2,3.0,0,3,0.00038797258449924294,0.0,16,0
100000002459832100,3,False,2,0,880606.0,0.0,2,0,0.0,0,2,0.0003931880367042986,0.0,3,0
100000006100920100,3,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.00032650852666292734,0.0,0,0
100000001439416100,3,False,1,2,10000.0,165000.0,1,3,16.5,0,1,0.00034089967599193374,1.981468513870874e-05,0,0
100000002121357100,3,False,2,1,255300.0,113000.0,2,1,0.4426165295730513,0,3,0.00032627377480928593,2.159800680119253e-05,5,0
100000002970466100,3,False,1,2,23317.0,93000.0,1,3,3.9885062400823434,0,2,0.0002868825068890663,3.844048916909496e-05,0,0
100000002581346100,3,False,1,0,166400.0,0.0,1,0,0.0,0,3,0.00029096218078321833,0.0,4,0
100000008738658100,3,False,1,0,29920.0,0.0,1,0,0.0,0,1,0.0002902391413704419,0.0,6,1
100000005910114100,3,False,3,19,326144.0,1469993.0,3,56,4.507190075549451,0,4,0.0003616504127742257,0.005842206056572952,0,0
100000001046626100,3,False,1,0,150000.0,0.0,1,0,0.0,0,3,0.00029043067032840335,0.0,4,0
100000006492770100,3,False,1,1,269000.0,20000.0,1,1,0.07434944237918216,0,2,0.0003007193653545543,1.922024458454748e-05,0,0
100000001674850100,3,False,2,0,237000.0,0.0,2,0,0.0,0,2,0.0003140936423748864,0.0,5,0
100000000860514100,3,False,1,1,12000.0,50000.0,1,1,4.166666666666667,0,1,0.0003062893737864735,2.0012831990095827e-05,27,0
100000003650146100,3,False,1,0,14400.0,0.0,1,0,0.0,0,2,0.00030012735117663754,0.0,2,0
100000001227106100,3,False,1,0,164765.0,0.0,1,0,0.0,0,3,0.00029090919178360717,0.0,4,0
100000003647799100,3,False,1,0,100000.0,0.0,1,0,0.0,0,3,0.00028881021162469923,0.0,4,0
100000008293431100,3,False,1,5,15000.0,297000.0,1,7,19.8,0,1,0.00028689952801563704,5.687061687524575e-05,0,0
100000002975287100,3,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.00028919231957213884,0.0,17,0
100000008507703100,3,False,1,0,28500.0,0.0,1,0,0.0,0,1,0.00029001751092400227,0.0,6,1
100000001733687100,3,False,1,0,300000.0,0.0,1,0,0.0,0,2,0.0003066249703782886,0.0,5,0
100000004552204100,3,False,1,2,22500.0,10000.0,2,2,0.4444444444444444,0,1,0.0008646978335399403,2.0210978841482916e-05,33,0
100000008223756100,3,False,2,0,331682.0,0.0,2,0,0.0,0,2,0.0003562811211633059,0.0,3,0
100000002956769100,3,False,3,0,840000.0,0.0,3,0,0.0,0,3,0.00038478275617858006,0.0,13,0
100000008555233100,3,False,1,0,440600.0,0.0,1,0,0.0,0,1,0.0003634087205622213,0.0,20,0
100000002346166100,3,False,1,0,6000.0,0.0,1,0,0.0,0,1,0.00028650576089238805,0.0,6,1
100000000878006100,3,False,1,0,47003.0,0.0,1,0,0.0,0,3,0.000287092622626295,0.0,4,0
100000004997515100,3,False,4,4,395000.0,54500.0,4,4,0.1379746835443038,0,5,0.0003566158833194684,8.956237682696351e-05,5,0
100000007653003100,3,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.0003013091989193027,0.0,17,0
100000000661131100,3,False,1,0,15600.0,0.0,1,0,0.0,0,1,0.00028800410757254345,0.0,6,1
100000003880331100,3,False,1,16,100000.0,3904908.0,1,31,39.04908,0,1,0.0003076581045462558,0.0006596540844331799,3,0
100000003204491100,3,False,1,1,140000.0,100000.0,1,2,0.7142857142857143,0,1,0.00029798480966852173,1.922024458454748e-05,0,0
100000008463968100,3,False,1,0,10000.0,0.0,1,0,0.0,0,1,0.00028713007200911945,0.0,6,1
100000002712416100,3,False,2,0,116800.0,0.0,2,0,0.0,0,4,0.0003026575194807802,0.0,13,0
100000008754997100,3,False,1,0,18000.0,0.0,1,0,0.0,0,1,0.0002883786942425823,0.0,6,1
100000008011573100,3,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.00028919231957213884,0.0,17,0
100000003178549100,3,False,2,4,250000.0,89080.0,2,4,0.35632,0,1,0.00035215781948056465,0.00027212202015205507,17,0
100000000534581100,3,False,2,1,55960.0,40000.0,2,1,0.7147962830593281,0,3,0.0002984533219886514,1.922024458454748e-05,3,0
100000007138613100,3,False,3,2,1002000.0,179000.0,3,2,0.17864271457085829,0,3,0.00035417522726660834,3.883678287186913e-05,0,0
100000002380341100,3,False,1,0,57566.4,0.0,1,0,0.0,0,1,0.0003091365365238758,0.0,0,0
100000008309514100,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0.000288253832019236,0.0,6,1
100000003134474100,3,False,1,0,116000.0,0.0,1,0,0.0,0,3,0.0002893287584098846,0.0,4,0
100000002373386100,3,False,1,0,24000.0,0.0,1,0,0.0,0,1,0.0002893151609176794,0.0,6,1
100000008684767100,3,False,1,0,31100.0,0.0,1,0,0.0,0,1,0.0002904233131498777,0.0,6,1
100000008332511100,3,False,1,0,100000.0,0.0,1,0,0.0,0,4,0.0011127776746800726,0.0,8,0
100000005754335100,3,False,1,0,44037.0,0.0,1,0,0.0,0,1,0.00040462407841393883,0.0,44,0
100000008547295100,3,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.0005629711569533369,0.0,8,0
100000001875167100,3,False,1,0,1000000.0,0.0,2,0,0.0,0,3,0.0003179784682913741,0.0,4,0
100000004670388100,3,False,1,2,160354.0,720000.0,1,4,4.490065729573319,0,1,0.0005140172616899978,1.9616538287321655e-05,49,0
100000004097972100,3,False,1,2,118878.0,10000.0,1,2,0.0841198539679335,0,2,0.0003165811788801667,3.844048916909496e-05,0,0
100000000481716100,3,False,1,0,8000.0,0.0,1,0,0.0,0,1,0.0003771539261882796,0.0,9,0
100000005089460100,3,False,1,0,12300.0,0.0,1,0,0.0,0,1,0.00028748905090124,0.0,6,1
100000003105929100,3,False,1,1,429567.0,156354.0,2,1,0.3639804733603838,0,3,0.0002994912058967726,1.922024458454748e-05,4,0
100000008379273100,3,False,2,4,36000.0,38000.0,2,4,1.0555555555555556,0,2,0.0002990171904496492,0.0017005148871402581,9,0
100000005357705100,3,False,1,4,52595.0,387080.0,1,5,7.35963494628767,0,1,0.0002962702202200618,7.688097833818992e-05,3,0
100000003111305100,3,False,4,0,509338.0,0.0,4,0,0.0,0,4,0.0004036018095361804,0.0,8,0
100000008503177100,3,False,1,0,33951.0,0.0,1,0,0.0,0,1,0.0002924769306603002,0.0,3,0
100000000955529100,3,False,1,1,27000.0,63500.0,1,1,2.3518518518518516,0,1,0.0002956290149139567,3.368496473580486e-06,1,0
100000008695689100,3,False,1,0,26200.0,0.0,1,0,0.0,0,1,0.00028965853203188175,0.0,6,1
100000004184158100,3,False,1,0,203805.0,0.0,1,0,0.0,0,1,0.0003036431808354202,0.0,0,0
100000005475379100,3,False,1,3,108370.0,81000.0,1,3,0.7474393282273692,0,1,0.00042163877175037357,6.538846095773885e-05,10,0
100000003093299100,3,False,1,0,15000.0,0.0,1,0,0.0,0,2,0.00028641409372308623,0.0,0,0
100000008767027100,3,False,1,0,5000.0,0.0,1,0,0.0,0,3,0.00028633291495751956,0.0,20,0
100000004539443100,3,False,2,0,61990.0,0.0,2,0,0.0,0,2,0.0009561831780302799,0.0,1,0
100000007863304100,3,False,1,0,25000.0,0.0,1,0,0.0,0,3,0.000286379523569143,0.0,4,0
100000004959752100,3,False,1,0,22200.0,0.0,1,0,0.0,0,4,0.0007848703238285037,0.0,1,0
100000002214664100,3,False,1,1,7950.0,76950.0,1,2,9.679245283018869,0,1,0.0002868101125617946,1.387027959709612e-06,78,1
100000008192264100,3,False,1,1,162810.0,187910.0,1,2,1.1541674344327744,0,3,0.00029084583184829237,1.922024458454748e-05,4,0
100000000942301100,3,False,1,0,57580.0,0.0,2,0,0.0,0,2,0.000300590276391355,0.0,0,0
100000002578653100,3,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0003113100744475735,0.0,47,0
100000002511581100,3,False,1,0,17600.0,0.0,1,0,0.0,0,1,0.00028831626313090915,0.0,6,1
100000005610717100,3,False,4,1,484500.0,265200.0,6,7,0.5473684210526316,0,3,0.00034454483671221423,1.922024458454748e-05,0,0
100000005704413100,3,False,3,32,97834.67,1363593.0,4,35,13.9377278014021,0,2,0.000599688803298592,0.0025627562605435084,9,0
100000000976943100,3,False,1,1,70000.0,84000.0,1,3,1.2,0,1,0.0003734613623848261,2.1796153652579615e-05,10,0
100000008708061100,3,False,1,0,8650.0,0.0,1,0,0.0,0,1,0.0002869193670072226,0.0,6,1
100000003986141100,3,False,1,0,5286.32,0.0,1,0,0.0,0,1,0.0002868461256435469,0.0,17,0
100000005037490100,3,False,1,2,15000.0,30000.0,1,3,2.0,0,2,0.0003232011772500526,1.9418391435934565e-05,14,0
100000004257714100,3,False,1,0,52220.0,0.0,1,0,0.0,0,1,0.0002937196758462196,0.0,6,1
100000000569479100,3,False,1,0,320000.0,0.0,1,0,0.0,0,1,0.0003949532398197791,0.0,0,0
100000007303047100,3,False,1,0,52250.0,0.0,1,0,0.0,0,1,0.00029372435817959507,0.0,6,1
100000008708743100,3,False,1,0,15550.0,0.0,1,0,0.0,0,1,0.0002879963036835843,0.0,6,1
100000008745863100,3,False,1,0,22900.0,0.0,1,0,0.0,0,1,0.00028914347536057827,0.0,6,1
100000005048668100,3,False,2,8,16668.0,159400.0,2,11,9.563234941204703,0,4,0.00028854810674879374,0.0006542869684636797,3,0
100000006522972100,3,False,1,0,9515.0,0.0,1,0,0.0,0,1,0.00030331012596478374,0.0,4,0
100000008759857100,3,False,1,2,5000.0,994000.0,1,3,198.8,0,3,0.00028633291495751956,7.299981620149678e-06,20,0
100000005342513100,3,False,1,1,235000.0,30000.0,2,1,0.1276595744680851,0,1,0.0010816512996714893,0.0,18,1
100000004750897100,3,False,1,0,10000.0,0.0,1,0,0.0,0,3,0.000490375874781195,0.0,16,0
100000001140785100,3,False,2,0,215000.0,0.0,2,0,0.0,0,3,0.0003153466781884739,0.0,5,0
100000002821425100,3,False,1,0,275000.0,0.0,1,0,0.0,0,2,0.00029866805245648467,0.0,13,0
100000003221510100,3,False,1,2,24000.0,120000.0,1,3,5.0,0,2,0.00028692097342656345,3.844048916909496e-05,0,0
100000003031003100,3,False,3,0,280090.0,0.0,3,0,0.0,0,4,0.00031149881059583785,0.0,13,0
100000003060187100,3,False,1,0,93046.0,0.0,1,0,0.0,0,1,0.0003014815867240045,0.0,21,0
100000008718811100,3,False,1,0,73300.0,0.0,1,0,0.0,0,1,0.0002970097954313942,0.0,6,1
100000008043184100,3,False,1,0,50564.0,0.0,1,0,0.0,0,1,0.00029352801963081616,0.0,17,0
100000002530224100,3,False,1,0,113000.0,0.0,1,0,0.0,0,1,0.00029139102055774377,0.0,5,0
100000008754608100,3,False,1,0,12300.0,0.0,1,0,0.0,0,1,0.00028748905090124,0.0,6,1
100000006989232100,3,False,1,0,22194.0,0.0,1,0,0.0,0,1,0.00028753750814532387,0.0,0,0
100000006532229100,3,False,1,0,105000.0,0.0,1,0,0.0,0,3,0.0003006351862930432,0.0,5,0
100000005661829100,3,False,1,2,37790.0,40362.0,1,4,1.0680603334215402,0,1,0.0002920319635832895,2.229209894062771e-06,21,0
100000004553349100,3,False,1,0,7755.0,0.0,1,0,0.0,0,1,0.0003000285848322995,0.0,4,0
100000002945626100,3,False,3,0,584000.0,0.0,3,0,0.0,0,4,0.0003377644362503449,0.0,5,0
100000008775471100,3,False,1,0,580000.0,0.0,2,0,0.0,0,1,0.00035837580082273557,0.0,20,0
100000000404740100,4,False,1,0,25000.0,0.0,1,0,0.0,0,1,0.0005579900727464834,0.0,27,0
100000004268036100,4,False,1,0,5500.0,0.0,1,0,0.0,0,1,0.00028851261710781384,0.0,22,0
100000001256409100,4,False,1,0,8000.0,0.0,1,0,0.0,0,1,0.0005471647850140195,0.0,3,0
100000005360814100,4,False,1,0,144000.0,0.0,3,0,0.0,0,1,0.00043368873256412725,0.0,3,0
100000002369454100,4,False,1,0,25000.0,0.0,1,0,0.0,0,1,0.0004288818435522478,0.0,3,0
100000004272302100,4,False,1,0,10000.0,0.0,1,0,0.0,0,1,0.00028773614997434693,0.0,47,0
100000008727982100,4,False,1,0,30000.0,0.0,2,0,0.0,0,1,0.0005138489258762213,0.0,8,0
100000000600707100,4,False,1,0,89000.0,0.0,2,0,0.0,0,1,0.0005701602511841814,0.0,38,0
100000004500781100,4,False,1,0,74000.0,0.0,5,0,0.0,0,1,0.0006807503625850069,0.0,15,0
100000008703533100,4,False,1,0,75000.0,0.0,1,0,0.0,0,1,0.00029552677799059583,0.0,5,0
100000004549591100,4,False,1,0,49000.0,0.0,1,0,0.0,0,1,0.000444321168333405,0.0,40,0
100000002700161100,4,False,1,0,39000.0,0.0,1,0,0.0,0,1,0.0009026643078152162,0.0,50,0
100000003134550100,4,False,1,0,100000.0,0.0,1,0,0.0,0,1,0.0002988459392483642,0.0,5,0
100000001957974100,4,False,1,0,500000.0,0.0,1,0,0.0,0,1,0.0003201374676904352,0.0,15,0
100000001246806100,4,False,1,0,130000.0,0.0,1,0,0.0,0,1,0.0005329767614424808,0.0,5,0
100000003622955100,4,False,1,0,15000.0,0.0,1,0,0.0,0,2,0.001334263775828019,0.0,10,0
100000003692843100,4,False,1,0,510000.0,0.0,2,0,0.0,0,1,0.0005294957412060607,0.0,51,0
100000008629504100,4,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.00030201034173378495,0.0,0,0
100000005621418100,4,False,1,0,30000.0,0.0,1,0,0.0,0,1,0.00030782638639647333,0.0,28,0
100000004167082100,4,False,1,0,13300.0,0.0,1,0,0.0,0,2,0.00038491480925942914,0.0,14,0
100000004379306100,4,False,1,0,15000.0,0.0,1,0,0.0,0,1,0.0005320511103436068,0.0,3,0
100000004856746100,4,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0003000473060624518,0.0,35,0
100000004891562100,4,False,1,0,103400.0,0.0,1,0,0.0,0,1,0.0003409037645591223,0.0,22,0
100000007042175100,4,False,1,0,60000.0,0.0,1,0,0.0,0,2,0.0005340058628254454,0.0,0,0
100000002670463100,4,False,1,0,31500.0,0.0,1,0,0.0,0,1,0.0003024265071357405,0.0,22,0
100000005567828100,4,False,1,0,94000.0,0.0,1,0,0.0,0,2,0.0003207562214579207,0.0,9,0
100000004200745100,4,False,1,0,130000.0,0.0,4,0,0.0,0,2,0.0006010148962169087,0.0,12,0
100000003989033100,4,False,1,0,373400.0,0.0,13,0,0.0,0,1,0.0005989171063455112,0.0,10,0
100000005146665100,4,False,1,0,5500.0,0.0,1,0,0.0,0,1,0.00028645375249411193,0.0,57,0
100000003096787100,4,False,1,0,16400.0,0.0,1,0,0.0,0,2,0.00029170829003374117,0.0,9,0
100000003074515100,4,False,1,0,105000.0,0.0,1,0,0.0,0,2,0.0002993828545053818,0.0,5,0
100000004377043100,4,False,1,0,5700.0,0.0,1,0,0.0,0,1,0.0003635495256865643,0.0,29,0
100000008680061100,4,False,1,0,41300.0,0.0,2,0,0.0,0,1,0.0003106855908070421,0.0,4,0
100000008471634100,4,False,1,0,20000.0,0.0,1,0,0.0,0,1,0.0011246149928916334,0.0,27,0
100000002119762100,4,False,1,0,77000.0,0.0,6,0,0.0,0,3,0.0005295245957280118,0.0,4,0
100000008628818100,4,False,1,0,46310.0,0.0,1,0,0.0,0,2,0.00030290447081849904,0.0,9,0
100000007510567100,4,False,1,0,52000.0,0.0,1,0,0.0,0,2,0.00030503440290359675,0.0,9,0
100000004780327100,4,False,1,0,12000.0,0.0,1,0,0.0,0,1,0.00029199108961479553,0.0,22,0
100000008376785100,4,False,1,0,234250.0,0.0,2,0,0.0,0,3,0.0005318070054641104,0.0,4,0
100000005745873100,4,False,1,0,223000.0,0.0,1,0,0.0,0,2,0.0003163211975392906,0.0,43,0
100000002594214100,4,False,1,0,1000000.0,0.0,1,0,0.0,0,3,0.00036705924336221985,0.0,41,0
100000001299323100,4,False,1,0,109000.0,0.0,1,0,0.0,0,2,0.0002999090853734995,0.0,5,0
100000003838587100,4,False,1,0,6000.0,0.0,1,0,0.0,0,1,0.0005550324069085224,0.0,15,0
100000000673915100,4,False,1,0,20200.0,0.0,1,0,0.0,0,3,0.0002875765133018172,0.0,37,0
100000003061115100,4,False,1,0,45000.0,0.0,1,0,0.0,0,2,0.0005339039923107205,0.0,0,0
100000004326224100,4,False,1,0,60000.0,0.0,1,0,0.0,0,3,0.000534877909107831,0.0,4,0
100000004988240100,4,False,1,0,20000.0,0.0,1,0,0.0,0,2,0.0005299271891403068,0.0,0,0
100000008525136100,4,False,1,0,14100.0,0.0,1,0,0.0,0,3,0.0002885216550484359,0.0,0,0
100000001991973100,4,False,1,0,20800.0,0.0,1,0,0.0,0,1,0.00029670040623963227,0.0,22,0
100000004569637100,4,False,1,0,5500.0,0.0,1,0,0.0,0,1,0.0005531603067223193,0.0,3,0
100000008675322100,4,False,1,0,340000.0,0.0,4,0,0.0,0,3,0.0003193541698974364,0.0,37,0
100000004235471100,4,False,1,0,180000.0,0.0,1,0,0.0,0,3,0.00034861353029746133,0.0,4,0
